i,sens,entree,extreme,vol_ratio,dist_atr,heure,time,resultat_R,quintile
34186,1,47621.49,47580.74,0.8295454545454546,0.6801788375558867,1,2026-03-10 01:40:00,-1.0,0
34206,1,47604.74,47553.99,1.9487617421007686,1.460431654676259,3,2026-03-10 03:20:00,-1.0,4
34225,-1,47688.74,47709.24,0.8353631032927379,0.5972944849115505,4,2026-03-10 04:55:00,2.0,0
34226,-1,47685.49,47696.24,0.8606896551724138,0.3254054054054054,5,2026-03-10 05:00:00,2.0,1
34227,-1,47680.49,47692.99,0.8469055374592834,0.3769520732364028,5,2026-03-10 05:05:00,2.0,0
34263,-1,47639.49,47651.99,1.1806020066889633,0.3979533826037521,8,2026-03-10 08:05:00,-1.0,2
34264,-1,47634.99,47654.99,0.968228325255789,0.6545879602571596,8,2026-03-10 08:10:00,-1.0,1
34265,-1,47632.24,47647.49,0.9002754820936639,0.5068249258160237,8,2026-03-10 08:15:00,-1.0,1
34266,-1,47613.74,47648.99,0.993006993006993,1.1591309453904874,8,2026-03-10 08:20:00,-1.0,1
34272,-1,47652.49,47666.99,0.8322324966974901,0.4690930098209128,8,2026-03-10 08:50:00,-1.0,0
34277,-1,47647.09,47672.59,0.9239280774550485,1.0273381294964028,9,2026-03-10 09:15:00,-1.0,1
34284,-1,47654.59,47681.84,0.7686781609195402,1.1884735202492214,9,2026-03-10 09:50:00,-1.0,0
34323,1,47872.09,47838.34,1.08300395256917,0.8422459893048129,13,2026-03-10 13:05:00,-1.0,2
34327,1,47877.34,47839.84,0.802535348610434,0.9349955476402494,13,2026-03-10 13:25:00,-1.0,0
34338,1,47782.09,47757.59,0.9517958412098299,0.4326710816777042,14,2026-03-10 14:20:00,-1.0,1
34370,1,47552.54,47449.79,1.676246830092984,1.2598528638991113,17,2026-03-10 17:00:00,2.0,3
34372,1,47527.54,47477.04,1.5230352303523036,0.561757578165351,17,2026-03-10 17:10:00,2.0,3
34373,1,47601.29,47498.29,1.4564740307242137,1.0742754972807902,17,2026-03-10 17:15:00,2.0,3
34437,1,47767.29,47709.29,0.9681241184767277,0.7537711766071015,22,2026-03-10 22:35:00,-1.0,1
34438,1,47772.79,47725.79,1.0595204513399155,0.6046404778313806,22,2026-03-10 22:40:00,-1.0,2
34443,1,47746.99,47723.99,0.38492063492063494,0.3437416599946624,23,2026-03-10 23:05:00,-1.0,0
34444,1,47774.49,47735.49,0.43301913738931735,0.5880452342487884,23,2026-03-10 23:10:00,-1.0,0
34464,1,47679.7,47670.45,0.5637583892617449,0.3723939611790079,1,2026-03-11 01:50:00,2.0,0
34465,1,47686.45,47669.45,0.5718194254445964,0.672791519434629,1,2026-03-11 01:55:00,2.0,0
34505,-1,47920.2,47926.7,0.8763440860215054,0.3224092116917626,5,2026-03-11 05:15:00,2.0,1
34524,-1,47926.45,47941.95,1.099236641221374,1.1745602165087956,6,2026-03-11 06:50:00,2.0,2
34527,-1,47925.45,47934.45,0.788961038961039,0.6675496688741721,7,2026-03-11 07:05:00,2.0,0
34540,1,47872.95,47866.45,2.401360544217687,0.46846846846846846,8,2026-03-11 08:10:00,2.0,4
34541,1,47875.45,47870.45,2.1156462585034013,0.3553299492385787,8,2026-03-11 08:15:00,-1.0,4
34542,1,47882.95,47866.2,1.8503401360544218,1.136969696969697,8,2026-03-11 08:20:00,-1.0,4
34607,-1,47778.05,47802.05,1.0170261066969353,0.5666104553119731,13,2026-03-11 13:45:00,-1.0,2
34613,-1,47780.55,47843.3,0.9816176470588235,1.5017094017094017,14,2026-03-11 14:15:00,2.0,1
34614,-1,47748.8,47783.55,1.1953601953601953,0.8391548081069427,14,2026-03-11 14:20:00,2.0,2
34634,1,47601.8,47529.8,1.529940119760479,1.2699212598425198,16,2026-03-11 16:00:00,-1.0,3
34645,1,47511.25,47408.75,1.389072240557389,1.2272299666467086,16,2026-03-11 16:55:00,-1.0,3
34652,1,47392.75,47345.75,0.9322709163346613,0.4015745628757126,17,2026-03-11 17:30:00,2.0,1
34661,1,47328.25,47293.0,0.9567065073041169,0.35536833009289337,18,2026-03-11 18:15:00,-1.0,1
34668,1,47306.0,47245.75,0.941540191118606,0.7546747785631227,18,2026-03-11 18:50:00,-1.0,1
34715,-1,47412.75,47455.75,0.7856879380302472,0.905603610379842,22,2026-03-11 22:45:00,2.0,0
34718,-1,47390.95,47440.95,0.6516679596586501,1.0078468072852884,23,2026-03-11 23:00:00,2.0,0
34757,1,46949.94,46909.44,1.3660477453580901,0.813778256189451,3,2026-03-12 03:15:00,-1.0,3
34775,-1,46976.19,47029.94,0.9193324061196105,1.75,4,2026-03-12 04:45:00,2.0,1
34777,1,46963.94,46932.94,1.0573426573426574,0.9258666666666667,4,2026-03-12 04:55:00,-1.0,2
34803,-1,46885.94,46902.69,0.7443682664054848,0.7215384615384615,7,2026-03-12 07:05:00,-1.0,0
34809,-1,46884.94,46904.69,1.1383219954648527,0.8926553672316384,7,2026-03-12 07:35:00,-1.0,2
34814,-1,46912.69,46936.69,2.2963885429638853,0.9774545454545455,8,2026-03-12 08:00:00,-1.0,4
34817,-1,46917.94,46932.94,1.5012048192771084,0.5853658536585366,8,2026-03-12 08:15:00,-1.0,3
34818,-1,46914.94,46932.94,1.3277108433734939,0.6951724137931035,8,2026-03-12 08:20:00,-1.0,3
34819,-1,46910.94,46922.94,1.3542168674698796,0.46153846153846156,8,2026-03-12 08:25:00,-1.0,3
34820,-1,46913.94,46925.94,1.2554216867469878,0.45964432284541723,8,2026-03-12 08:30:00,-1.0,3
34867,1,47112.79,47072.04,0.9428918590522479,0.9390946502057612,12,2026-03-12 12:25:00,2.0,1
34875,-1,47170.79,47210.54,0.8350125944584383,0.9973118279569894,13,2026-03-12 13:05:00,-1.0,0
34880,-1,47191.79,47222.29,1.318244170096022,0.8795056642636456,13,2026-03-12 13:30:00,2.0,3
34894,-1,47213.04,47223.04,1.1846743295019158,0.30501089324618735,14,2026-03-12 14:40:00,2.0,2
34924,1,47003.74,46944.49,1.0293933708567855,0.6387894189673083,17,2026-03-12 17:10:00,-1.0,2
34930,1,46862.24,46752.49,0.8472222222222222,1.0675699148862254,17,2026-03-12 17:40:00,-1.0,0
34932,1,46838.24,46790.99,1.049808429118774,0.45230769230769236,17,2026-03-12 17:50:00,-1.0,2
34936,1,46740.99,46712.74,0.9456706281833617,0.3260511129431163,18,2026-03-12 18:10:00,2.0,1
34938,1,46789.24,46728.24,0.79988105857865,0.7350979126318055,18,2026-03-12 18:20:00,-1.0,0
34940,1,46753.24,46725.24,0.8266908212560387,0.35750113999088007,18,2026-03-12 18:30:00,-1.0,0
34941,1,46904.74,46689.24,0.9514207149404217,2.5331654072208227,18,2026-03-12 18:35:00,-0.22595972546949442,1
34950,-1,46978.49,47084.24,1.0580126364158529,1.0286607608129235,19,2026-03-12 19:20:00,2.0,2
34962,1,46886.99,46811.74,0.976796830786644,0.800531914893617,20,2026-03-12 20:20:00,-1.0,1
34970,1,46854.49,46822.99,0.9809264305177112,0.41761363636363635,21,2026-03-12 21:00:00,-1.0,1
34971,1,46847.74,46824.99,0.8997240110395585,0.30153846153846153,21,2026-03-12 21:05:00,-1.0,1
34992,1,46740.24,46702.49,1.058648849294729,0.7676107480029049,22,2026-03-12 22:50:00,-1.0,2
35079,-1,46888.42,46902.42,0.7235387045813586,0.6436781609195402,7,2026-03-13 07:05:00,2.0,0
35125,1,46570.02,46536.02,1.1577765300393037,0.9251700680272109,10,2026-03-13 10:55:00,-1.0,2
35133,1,46555.27,46505.02,1.1234953187695051,1.1140142517814728,11,2026-03-13 11:35:00,2.0,2
35150,-1,46730.52,46755.02,0.9115128449096099,0.5738184859891259,13,2026-03-13 13:00:00,-1.0,1
35151,-1,46719.27,46745.27,0.8913819479857216,0.6164267569856053,13,2026-03-13 13:05:00,-1.0,1
35160,-1,46783.52,46826.27,1.2927927927927927,1.0808126410835215,13,2026-03-13 13:50:00,-1.0,3
35164,-1,46819.52,46844.52,1.221357063403782,0.5892255892255892,14,2026-03-13 14:10:00,-1.0,3
35175,-1,46863.52,46894.77,1.072905331882481,0.775022143489814,15,2026-03-13 15:05:00,-1.0,2
35184,-1,46905.27,46948.02,1.4915773353751913,0.945721735008298,15,2026-03-13 15:50:00,-1.0,3
35186,-1,46912.02,46941.52,1.4581430745814308,0.639467368584038,16,2026-03-13 16:00:00,-1.0,3
35195,-1,47005.22,47130.22,1.5984752223634053,1.8031942297784647,16,2026-03-13 16:45:00,2.0,3
35203,1,46874.72,46825.72,1.0162464985994397,0.5889675896115046,17,2026-03-13 17:25:00,-1.0,2
35204,1,46948.47,46867.72,1.054341736694678,0.9104086974028589,17,2026-03-13 17:30:00,-1.0,2
35207,1,46852.97,46773.72,1.0765840220385674,0.9096126255380201,17,2026-03-13 17:45:00,-1.0,2
35212,1,46829.72,46752.72,0.9390662094434187,0.9030366492146598,18,2026-03-13 18:10:00,-1.0,1
35225,1,46664.47,46628.22,0.9104436483879856,0.4517133956386293,19,2026-03-13 19:15:00,-1.0,1
35231,1,46667.22,46607.72,0.9844020797227037,0.7584793990439336,19,2026-03-13 19:45:00,-1.0,1
35235,1,46666.22,46614.97,0.9442488262910798,0.7176794198549636,20,2026-03-13 20:05:00,-1.0,1
35246,1,46647.72,46607.22,0.9427860696517413,0.6277331857182398,21,2026-03-13 21:00:00,-1.0,1
35269,1,46569.92,46532.97,0.9013878743608473,0.8146456692912745,22,2026-03-13 22:55:00,-1.0,1
35282,1,46549.68,46387.18,0.7452991452991453,4.097253489419181,1,2026-03-16 01:00:00,1.3093394785220556,0
35309,-1,46741.68,46769.43,1.1439954467842914,0.7128440366972477,3,2026-03-16 03:15:00,-1.0,2
35318,-1,46732.43,46776.18,1.2029850746268658,1.217088922006955,4,2026-03-16 04:00:00,-1.0,2
35321,-1,46762.68,46779.43,1.1248770894788593,0.563701923076923,4,2026-03-16 04:15:00,2.0,2
35330,-1,46775.43,46788.93,0.8689852310624107,0.41424657534246573,5,2026-03-16 05:00:00,2.0,1
35331,-1,46776.18,46787.68,1.0176274416388758,0.3490514905149052,5,2026-03-16 05:05:00,2.0,2
35332,-1,46751.68,46780.93,0.8602150537634409,0.9150837988826815,5,2026-03-16 05:10:00,-1.0,1
35357,-1,46797.68,46807.18,1.2329749103942653,0.5490196078431373,7,2026-03-16 07:15:00,2.0,3
35358,-1,46785.18,46799.68,0.7007168458781362,0.8423236514522822,7,2026-03-16 07:20:00,2.0,0
35376,-1,46801.18,46818.68,1.4054054054054055,0.9551656920077972,8,2026-03-16 08:50:00,-1.0,3
35378,-1,46801.68,46817.18,1.4242068155111633,0.8585558852621168,9,2026-03-16 09:00:00,-1.0,3
35380,-1,46805.28,46820.03,0.9608294930875576,0.8102805571905087,9,2026-03-16 09:10:00,-1.0,1
35381,-1,46791.53,46809.78,0.8502304147465438,0.9899263851220513,9,2026-03-16 09:15:00,-1.0,1
35391,-1,46797.78,46830.03,1.915,1.70473853124411,10,2026-03-16 10:05:00,2.0,4
35412,1,46712.28,46659.03,1.136979427997993,1.120631341600902,11,2026-03-16 11:50:00,-1.0,2
35416,1,46684.78,46647.28,1.0600801068090788,0.7581227436823105,12,2026-03-16 12:10:00,-1.0,2
35448,-1,46819.03,46837.78,0.8794788273615635,0.5540897097625329,14,2026-03-16 14:50:00,-1.0,1
35460,-1,46923.28,46967.03,1.1906577693040992,1.2777719828935057,15,2026-03-16 15:50:00,-1.0,2
35462,-1,46934.53,46954.28,1.2798489853704578,0.5556672025723489,16,2026-03-16 16:00:00,-1.0,3
35468,-1,46915.23,46995.78,1.982816229116945,2.1774473836647066,16,2026-03-16 16:30:00,-1.0,4
35483,1,46879.23,46848.98,1.0326340326340326,0.3566315789473684,17,2026-03-16 17:45:00,2.0,2
35484,1,46997.48,46859.98,0.9603931772188494,1.6323934704261183,17,2026-03-16 17:50:00,-1.0,1
35494,-1,47061.23,47090.48,0.4603960396039604,0.43367752184273234,18,2026-03-16 18:40:00,2.0,0
35495,-1,47067.98,47097.98,0.5693337583678674,0.4673157162726008,18,2026-03-16 18:45:00,2.0,0
35503,1,46867.48,46841.48,1.0252100840336134,0.4246135899679207,19,2026-03-16 19:25:00,2.0,2
35504,1,46857.73,46835.98,0.9735945485519591,0.36046167505179044,19,2026-03-16 19:30:00,2.0,1
35525,-1,47003.48,47023.48,0.8075855689176689,0.4086099963516965,21,2026-03-16 21:15:00,-1.0,0
35533,-1,47002.73,47014.48,0.7133891213389121,0.3018348623853211,21,2026-03-16 21:55:00,-1.0,0
35537,-1,46990.48,47035.48,1.4811858608893957,0.9936908517350158,22,2026-03-16 22:15:00,1.7872415979709257,3
35538,-1,46994.98,47025.48,1.330672748004561,0.6759002770083102,22,2026-03-16 22:20:00,2.0,3
35540,-1,46970.23,47006.98,1.241733181299886,0.8212290502793296,22,2026-03-16 22:30:00,2.0,3
35554,1,46925.43,46910.43,0.22892819979188345,0.5655803932130309,23,2026-03-16 23:40:00,-1.0,0
35560,1,46937.57,46914.82,0.7810457516339869,0.9205202312138728,1,2026-03-17 01:10:00,-1.0,0
35561,1,46926.07,46918.07,2.1325301204819276,0.3360840210052513,1,2026-03-17 01:15:00,2.0,4
35564,-1,46934.07,46959.57,2.072289156626506,1.0461538461538462,1,2026-03-17 01:30:00,2.0,4
35582,-1,46905.57,46947.07,2.2446043165467624,2.6774193548387095,3,2026-03-17 03:00:00,1.696969696969697,4
35583,1,46910.57,46905.57,2.2709832134292567,0.3076923076923077,3,2026-03-17 03:05:00,-1.0,4
35621,1,46866.32,46855.82,1.107747105966162,0.725925925925926,6,2026-03-17 06:15:00,-1.0,2
35626,1,46826.32,46818.57,1.2303422756706752,0.49713631156930127,6,2026-03-17 06:40:00,2.0,3
35627,1,46840.07,46821.82,0.8495102404274265,1.1368186874304784,6,2026-03-17 06:45:00,2.0,1
35637,-1,46866.82,46875.32,1.1145038167938932,0.49635036496350365,7,2026-03-17 07:35:00,-1.0,2
35685,1,46793.17,46755.17,1.266015200868621,1.0918419702411493,11,2026-03-17 11:35:00,2.0,3
35688,-1,46795.67,46833.67,1.131504257332072,0.9374449339207048,11,2026-03-17 11:50:00,-1.0,2
35719,-1,46943.42,46965.42,0.9286498353457738,0.8169761273209549,14,2026-03-17 14:25:00,-1.0,1
35721,-1,46958.67,46975.42,1.1677704194260485,0.5906801007556675,14,2026-03-17 14:35:00,-1.0,2
35723,-1,46953.67,46977.42,0.9633679606342264,0.8625162127107653,14,2026-03-17 14:45:00,-1.0,1
35770,1,47089.87,47041.62,0.9851594568992738,0.7344387061701549,18,2026-03-17 18:40:00,-1.0,1
35772,1,47089.87,47060.37,0.9166666666666666,0.4971411375263316,18,2026-03-17 18:50:00,-1.0,1
35777,1,47112.62,47037.62,0.991270611057226,1.177790241166573,19,2026-03-17 19:15:00,-1.0,1
35778,1,47093.87,47068.87,0.9113428943937418,0.3929273084479371,19,2026-03-17 19:20:00,-1.0,1
35804,1,47054.62,47021.12,1.0260416666666667,0.7972800679983,21,2026-03-17 21:30:00,-1.0,2
35820,1,47046.62,47019.37,1.1962616822429906,0.9226118500604595,22,2026-03-17 22:50:00,-1.0,2
35821,1,47020.57,46994.37,1.3575581395348837,0.8461361014993293,22,2026-03-17 22:55:00,-1.0,3
35822,1,47028.82,47007.32,0.849906191369606,0.7149643705463182,23,2026-03-17 23:00:00,-1.0,1
35823,1,47025.07,47014.32,0.47189922480620156,0.3836838750796686,23,2026-03-17 23:05:00,-1.0,0
35825,1,47034.82,47017.57,0.4720121028744327,0.6496301277740417,23,2026-03-17 23:15:00,-1.0,0
35838,1,47001.15,46992.15,0.6415620641562064,0.6050420168067226,1,2026-03-18 01:20:00,-1.0,0
35845,1,47000.4,46977.65,0.8271844660194175,1.3,1,2026-03-18 01:55:00,-1.0,0
35858,1,46983.15,46959.15,2.7728337236533958,1.360323886639676,3,2026-03-18 03:00:00,2.0,4
35861,-1,47007.15,47032.4,2.3438914027149322,1.3583093179634966,3,2026-03-18 03:15:00,-1.0,4
35899,-1,47166.4,47178.15,0.6437246963562753,0.9690721649484536,6,2026-03-18 06:25:00,-1.0,0
35901,-1,47170.15,47177.15,0.592274678111588,0.599388379204893,6,2026-03-18 06:35:00,-1.0,0
35969,1,47282.5,47254.75,0.9140425531914894,1.0607508532423209,12,2026-03-18 12:15:00,-1.0,1
35986,1,47257.75,47251.0,0.9940688018979834,0.3572778827977316,13,2026-03-18 13:40:00,-1.0,1
35987,1,47258.75,47244.5,0.9225268176400476,0.751412429378531,13,2026-03-18 13:45:00,-1.0,1
35993,1,47266.75,47249.75,1.0554870530209617,0.9153846153846154,14,2026-03-18 14:15:00,-1.0,2
35994,1,47259.5,47252.75,1.4327990135635018,0.3496762257169288,14,2026-03-18 14:20:00,-1.0,3
36026,1,46747.95,46713.45,1.2671020969405293,0.4440358538267065,17,2026-03-18 17:00:00,-1.0,3
36050,1,46551.2,46523.45,0.8540427021351068,0.49951783992285437,19,2026-03-18 19:00:00,2.0,1
36052,1,46598.95,46531.2,0.8177233429394812,1.265510340226818,19,2026-03-18 19:10:00,-1.0,0
36068,1,46546.95,46490.7,1.0387527839643653,1.148796498905908,20,2026-03-18 20:30:00,-1.0,2
36072,1,46567.95,46523.95,1.024652622142537,0.9781659388646289,20,2026-03-18 20:50:00,-1.0,2
36130,-1,46159.34,46192.84,1.7874015748031495,1.77988614800759,2,2026-03-19 02:40:00,-1.0,4
36135,-1,46174.84,46205.09,2.951388888888889,1.1634615384615385,3,2026-03-19 03:05:00,-1.0,4
36137,-1,46174.34,46187.09,2.763888888888889,0.4785522788203753,3,2026-03-19 03:15:00,2.0,4
36143,1,46143.34,46105.59,1.1375661375661377,1.015369836695485,3,2026-03-19 03:45:00,2.0,2
36147,1,46152.09,46126.34,0.9862385321100917,0.7609498680738787,4,2026-03-19 04:05:00,2.0,1
36153,-1,46202.34,46210.34,0.9480122324159022,0.3035230352303523,4,2026-03-19 04:35:00,-1.0,1
36155,-1,46199.59,46213.34,0.8155038759689922,0.5741983594332587,4,2026-03-19 04:45:00,2.0,0
36157,-1,46175.84,46218.84,0.9734085414987913,1.8311787072243346,4,2026-03-19 04:55:00,-1.0,1
36206,1,46212.09,46172.09,1.4463894967177242,1.4096916299559472,9,2026-03-19 09:00:00,-1.0,3
36209,-1,46242.44,46261.19,1.0657084188911705,0.6248512258985869,9,2026-03-19 09:15:00,2.0,2
36210,-1,46241.19,46253.44,0.8947368421052632,0.41540511081506015,9,2026-03-19 09:20:00,2.0,1
36220,1,46167.94,46145.94,1.33106960950764,0.6701479547432466,10,2026-03-19 10:10:00,2.0,3
36225,1,46162.94,46140.44,1.3307692307692307,0.5582631812140009,10,2026-03-19 10:35:00,-1.0,3
36227,1,46163.19,46143.94,1.2771428571428571,0.47135986007870573,10,2026-03-19 10:45:00,-1.0,3
36231,1,46182.94,46115.19,1.5344603381014303,1.3841663626413718,11,2026-03-19 11:05:00,-1.0,3
36232,1,46168.44,46152.94,1.5483460559796438,0.3310450038138825,11,2026-03-19 11:10:00,-1.0,3
36235,1,46103.94,46086.94,1.3561088592935726,0.3512915129151291,11,2026-03-19 11:25:00,-1.0,3
36240,1,46132.94,46074.44,1.133897461423594,1.0469798657718121,11,2026-03-19 11:50:00,-1.0,2
36246,-1,46154.94,46197.94,0.9105974705625818,0.7603410167350805,12,2026-03-19 12:20:00,2.0,1
36247,1,46046.69,46019.69,1.5002180549498474,0.4191849182145827,12,2026-03-19 12:25:00,2.0,3
36248,1,46089.94,46040.94,1.3264516129032258,0.723437911943053,12,2026-03-19 12:30:00,2.0,3
36256,-1,46195.44,46241.69,0.7547974413646056,0.7204450625869263,13,2026-03-19 13:10:00,2.0,0
36278,1,46028.69,46012.44,1.4636935391652373,0.3568627450980392,15,2026-03-19 15:00:00,2.0,3
36299,1,46022.14,45938.89,1.599069406746801,1.0021496130696474,16,2026-03-19 16:45:00,-1.0,3
36300,-1,46043.14,46090.14,1.5657231485071734,0.5544554455445545,16,2026-03-19 16:50:00,2.0,3
36302,-1,46002.64,46074.14,1.481969755719271,0.8166428717111972,17,2026-03-19 17:00:00,2.0,3
36304,-1,45934.14,46069.14,1.4482014388489208,1.4122921726134878,17,2026-03-19 17:10:00,-0.053493664484589316,3
36308,1,45930.39,45762.64,1.0449438202247192,1.6405867970660146,17,2026-03-19 17:30:00,-1.0,2
36341,1,45830.64,45738.64,0.8445103857566766,1.4757949011744484,20,2026-03-19 20:15:00,2.0,0
36386,-1,46099.51,46151.76,0.4415736934820904,1.7758302583025591,1,2026-03-20 01:00:00,-1.0,0
36399,-1,46168.01,46181.26,1.3523131672597866,0.5449151048704453,2,2026-03-20 02:05:00,2.0,3
36403,1,46139.51,46130.26,1.0142348754448398,0.46044444444444443,2,2026-03-20 02:25:00,-1.0,2
36408,1,46141.01,46120.26,1.2930728241563054,1.0515837104072399,2,2026-03-20 02:50:00,-1.0,3
36411,1,46152.01,46104.76,2.0366666666666666,1.8362248438584317,3,2026-03-20 03:05:00,-1.0,4
36433,-1,46171.26,46190.51,1.0703259005145798,0.7022801302931596,4,2026-03-20 04:55:00,2.0,2
36434,-1,46165.26,46184.51,1.0034305317324186,0.6981865284974093,5,2026-03-20 05:00:00,-1.0,2
36441,1,46160.51,46153.51,0.8738033072236727,0.3308016877637131,5,2026-03-20 05:35:00,2.0,1
36442,1,46173.76,46157.51,0.762402088772846,0.7954545454545455,5,2026-03-20 05:40:00,-1.0,0
36444,-1,46186.51,46194.26,0.6397694524495677,0.4075117370892019,5,2026-03-20 05:50:00,2.0,0
36452,1,46163.01,46143.51,0.9519343493552169,1.2228443449048152,6,2026-03-20 06:30:00,-1.0,1
36463,1,46138.01,46122.01,0.718266253869969,1.0504103165298944,7,2026-03-20 07:25:00,-1.0,0
36475,1,46132.01,46113.51,1.7335766423357664,1.366754617414248,8,2026-03-20 08:25:00,-1.0,4
36506,-1,46127.36,46148.36,1.9219269102990033,0.728173374613003,11,2026-03-20 11:00:00,-1.0,4
36510,-1,46130.86,46168.11,1.2422641509433963,1.3021223470661674,11,2026-03-20 11:20:00,2.0,3
36513,-1,46128.11,46157.11,1.0761839396019217,0.8797399783315276,11,2026-03-20 11:35:00,2.0,2
36524,1,46016.36,45958.86,1.2448132780082988,1.189508681196897,12,2026-03-20 12:30:00,-1.0,3
36556,-1,45915.61,45966.61,1.1055776892430278,1.09049255441008,15,2026-03-20 15:10:00,-1.0,2
36572,-1,45882.81,45983.61,1.9507892293407614,1.9518672199170688,16,2026-03-20 16:30:00,-1.0,4
36573,1,45870.81,45839.81,1.8995854444956242,0.5884745762711864,16,2026-03-20 16:35:00,2.0,4
36576,-1,45921.81,45985.56,1.8206770356816102,0.9241522133057208,16,2026-03-20 16:50:00,2.0,4
36579,1,45854.81,45826.81,1.6340347666971637,0.36170703575547863,17,2026-03-20 17:05:00,-1.0,3
36613,-1,45827.81,45863.81,0.8442211055276382,0.6118361153262519,19,2026-03-20 19:55:00,-1.0,0
36616,-1,45811.31,45890.31,1.0176240208877285,1.2632781267846944,20,2026-03-20 20:10:00,2.0,2
36618,-1,45835.56,45869.06,0.944206008583691,0.5340165101053231,20,2026-03-20 20:20:00,2.0,1
36621,1,45774.81,45710.81,1.0215633423180592,0.9710105662422107,20,2026-03-20 20:35:00,-1.0,2
36643,1,45504.56,45464.06,1.0416666666666667,0.7472817133443164,22,2026-03-20 22:25:00,-1.0,2
36646,1,45508.81,45396.56,1.1638989169675091,1.9491472868217055,22,2026-03-20 22:40:00,2.0,2
36648,1,45580.31,45416.31,1.2505338078291814,2.43027255887801,22,2026-03-20 22:50:00,-1.0,3
36662,1,45403.0,45288.0,1.0254890337877889,1.4523345601501076,1,2026-03-23 01:00:00,2.0,2
36688,-1,45617.0,45643.5,1.7956521739130435,0.6807339449541284,3,2026-03-23 03:10:00,-1.0,4
36690,-1,45616.0,45655.0,1.6971014492753622,0.876756322761943,3,2026-03-23 03:20:00,2.0,4
36694,1,45514.0,45480.5,1.350125944584383,0.6529759832927253,3,2026-03-23 03:40:00,-1.0,3
36695,1,45525.5,45501.25,1.3401869158878505,0.4631650750341064,3,2026-03-23 03:45:00,-1.0,3
36699,1,45533.0,45460.25,1.1412008281573498,1.214307004470939,4,2026-03-23 04:05:00,-1.0,2
36715,-1,45617.5,45657.25,0.8512621359223301,1.083950136345926,5,2026-03-23 05:25:00,2.0,1
36737,1,45462.25,45442.0,0.9364985163204748,0.7595445411922305,7,2026-03-23 07:15:00,2.0,1
36738,1,45461.5,45444.0,0.7913148371531966,0.7096307023895728,7,2026-03-23 07:20:00,2.0,0
36752,1,45439.0,45406.75,1.4328147100424329,1.1960264900662252,8,2026-03-23 08:30:00,-1.0,3
36757,1,45453.25,45409.0,1.38903743315508,1.2694672131147542,8,2026-03-23 08:55:00,-1.0,3
36759,1,45433.1,45406.35,1.2859007832898173,0.7198462277751081,9,2026-03-23 09:05:00,-1.0,3
36760,1,45417.35,45394.35,1.22180916976456,0.5940959409594095,9,2026-03-23 09:10:00,-1.0,3
36789,-1,45365.1,45383.6,1.0562737642585551,0.32599118942731276,11,2026-03-23 11:35:00,-1.0,2
36790,-1,45368.6,45402.85,1.034923019151333,0.6098569157392687,11,2026-03-23 11:40:00,-1.0,2
36794,-1,45358.6,45393.6,1.0546125461254612,0.6224198158145443,12,2026-03-23 12:00:00,-1.0,2
36798,-1,45367.1,45434.35,0.9919649379108838,1.2688679245283019,12,2026-03-23 12:20:00,2.0,1
36812,1,45258.35,45220.6,0.8957055214723927,0.6988429752066115,13,2026-03-23 13:30:00,-1.0,1
36814,1,45243.85,45205.6,0.9544753086419753,0.7328087581252138,13,2026-03-23 13:40:00,-1.0,1
36816,-1,45269.6,45364.6,1.1523125996810208,1.5541922290388548,13,2026-03-23 13:50:00,-1.0,2
36869,-1,46638.3,46712.8,0.9385041551246538,0.8259750544446645,18,2026-03-23 18:15:00,2.0,1
36871,-1,46619.05,46709.05,0.9723163841807909,0.96496266513498,18,2026-03-23 18:25:00,2.0,1
36884,1,46227.8,46119.3,1.008972503617945,1.256150506512301,19,2026-03-23 19:30:00,2.0,2
36944,-1,46249.63,46262.63,0.9655172413793104,0.4889187374076561,1,2026-03-24 01:30:00,-1.0,1
36966,1,46176.13,46059.13,2.6404255319148935,2.5876777251184833,3,2026-03-24 03:20:00,-1.0,4
36967,1,46190.88,46168.38,2.1812688821752264,0.47727272727272724,3,2026-03-24 03:25:00,-1.0,4
36968,1,46177.13,46140.13,1.988826815642458,0.7249825052484254,3,2026-03-24 03:30:00,-1.0,4
36985,1,45987.63,45962.63,0.8839322593969434,0.5615724027276373,4,2026-03-24 04:55:00,-1.0,1
36986,1,45991.63,45965.63,0.9814658803706824,0.5921106140707605,5,2026-03-24 05:00:00,-1.0,1
36987,1,45981.88,45964.88,0.9774372073222648,0.3994964330675619,5,2026-03-24 05:05:00,-1.0,1
36989,1,45993.63,45961.63,0.8955349620893007,0.8171454628362973,5,2026-03-24 05:15:00,-1.0,1
37005,1,46004.63,45964.38,0.9561965811965812,1.3513189448441247,6,2026-03-24 06:35:00,-1.0,1
37011,-1,46053.13,46062.63,0.7562062380649268,0.356091030789826,7,2026-03-24 07:05:00,2.0,0
37012,-1,46047.13,46065.88,0.7700394218134035,0.6958250497017893,7,2026-03-24 07:10:00,2.0,0
37025,-1,46007.63,46078.38,1.6009615384615385,2.175727622185612,8,2026-03-24 08:15:00,-1.0,3
37030,1,45981.63,45942.63,1.3410493827160495,0.8972884141331142,8,2026-03-24 08:40:00,2.0,3
37031,1,45984.63,45970.38,1.1271375464684015,0.31856287425149704,8,2026-03-24 08:45:00,2.0,2
37095,-1,46204.48,46221.48,1.0698546647913736,0.3232597623089983,14,2026-03-24 14:05:00,2.0,2
